Date,Open,High,Low,Close,Adj Close,Volume
2010-12-09,95.812546,96.431297,92.634422,93.168793,62.872631,10736613
2010-12-10,93.000046,94.125046,91.312546,92.362549,62.328545,9052459
2010-12-13,92.250046,94.312546,91.706291,93.928169,63.385075,3442798
2010-12-14,93.937546,94.912544,93.215668,94.612549,63.846947,6286727
2010-12-15,95.718796,95.718796,93.000046,94.218796,63.581203,10696207
2010-12-16,93.450043,94.200050,92.906296,93.750046,63.264885,6615148
2010-12-20,93.731293,96.206299,93.618797,95.203171,64.245461,8005441
2010-12-21,95.418800,96.131294,94.115669,95.250046,64.277122,13419977
2010-12-22,95.625046,95.943794,94.875046,95.484421,64.435272,4717704
2010-12-23,96.000046,96.187546,94.518799,95.315674,64.321396,4446179
2010-12-24,95.437546,96.562546,94.875046,96.328171,65.004662,2265625
2010-12-27,96.168800,96.937546,95.081299,95.559425,64.737907,3429875
2010-12-28,95.625046,95.746925,94.518799,94.875046,64.274277,2168089
2010-12-29,95.137550,95.550049,94.771919,95.025047,64.375893,1799572
2010-12-30,95.765671,96.346924,94.275047,95.756294,64.871284,5596066
2010-12-31,95.718796,96.375046,95.118797,96.121925,65.118980,4184296
2011-01-03,96.009422,97.059425,96.009422,96.571922,65.423851,2864041
2011-01-04,97.200050,98.381302,97.125046,97.612549,66.128807,5140664
2011-01-05,97.875046,99.731300,97.143799,99.150047,67.170418,3607134
2011-01-06,99.375046,100.828178,98.475052,98.840675,66.960846,7200492
2011-01-07,98.681297,99.881302,97.603172,98.334427,66.617882,4378253
2011-01-10,98.437546,99.150047,93.750046,94.265671,63.861431,6716647
2011-01-11,95.062546,95.850044,93.075043,93.871918,63.594711,4881405
2011-01-12,95.043800,96.000046,93.206299,95.418800,64.642639,3770382
2011-01-13,95.840675,96.628174,92.906296,93.487549,63.334305,5755202
2011-01-14,93.656296,94.631294,90.196922,91.265671,61.829060,4838573
2011-01-17,91.687546,91.800041,87.890671,90.346916,61.206635,7367446
2011-01-18,90.937546,92.062546,88.312546,89.671921,60.749344,8916438
2011-01-19,90.000046,90.375046,86.859421,87.571915,59.326683,16482215
2011-01-20,86.062546,86.943794,84.084419,84.984421,57.573746,19291915
2011-01-21,85.678169,86.006294,84.562546,84.937546,57.541992,6923772
2011-01-24,85.687546,86.681290,85.125046,86.287544,58.456570,6161431
2011-01-25,87.000046,90.168793,86.512543,88.978172,60.279377,7813894
2011-01-27,90.375046,90.918793,85.312546,86.165665,58.374004,9834731
2011-01-28,86.325043,86.596916,83.437538,85.237541,57.745235,6691564
2011-01-31,85.687546,89.625046,84.628166,88.303169,59.822075,6313991
2011-02-01,88.500046,89.006294,85.500046,86.671921,58.716961,4745133
2011-02-02,86.906296,88.078171,85.875046,86.465668,58.577232,3179310
2011-02-03,86.643791,88.200043,85.893791,86.981293,58.926571,3034974
2011-02-04,87.187546,87.543793,84.421921,84.946915,57.548336,6068348
2011-02-07,86.006294,86.006294,82.518791,83.465668,56.544842,5989293
2011-02-08,85.125046,85.125046,82.312538,82.790665,56.087551,6533143
2011-02-09,81.796913,84.515671,79.978165,83.681290,56.690929,7380182
2011-02-10,83.100044,85.678169,82.987541,84.759415,57.421314,8116107
2011-02-11,84.103165,84.759415,82.143791,83.596916,56.633766,15792728
2011-02-14,82.996918,85.875046,82.996918,85.500046,57.923054,3214334
2011-02-15,85.500046,86.981293,84.628166,85.790665,58.119953,3139726
2011-02-16,86.193794,86.568794,84.853165,85.978165,58.246964,2752563
2011-02-17,85.856293,85.856293,84.675041,84.928169,57.535648,4945736
2011-02-18,85.462540,85.500046,82.509415,83.034416,56.252689,4346776
2011-02-21,83.437538,84.825043,81.562538,84.168793,57.021214,4182264
2011-02-22,83.625038,84.356293,82.125038,82.912544,56.170124,4119085
2011-02-23,82.687538,83.831291,82.237541,83.146919,56.328911,2183193
2011-02-24,82.218788,84.187546,81.000038,82.078163,55.604874,7354177
2011-02-25,82.125038,83.100044,80.868790,82.031288,55.573120,4536712
2011-02-28,82.687538,83.071915,79.687538,79.978165,54.182198,10632272
2011-03-01,80.437538,83.812538,80.156288,83.428169,56.519455,3928472
2011-03-03,82.228165,85.668793,82.228165,85.359421,57.827797,6978807
2011-03-04,85.500046,86.250046,84.028168,85.368790,57.834160,5255837
2011-03-07,84.196915,85.500046,82.687538,83.221916,56.379719,2227860
2011-03-08,82.528168,83.765663,82.125038,82.687538,56.017681,3330030
2011-03-09,83.343788,83.362541,81.393791,82.715668,56.036758,4454840
2011-03-10,82.781288,83.165665,81.853165,82.846916,56.125668,2839422
2011-03-11,81.937538,83.343788,81.937538,82.950043,56.195522,2153204
2011-03-14,83.043793,87.703171,83.043793,86.746918,58.767773,6446247
2011-03-15,85.312546,86.625046,83.634415,85.828171,58.145344,5408807
2011-03-16,85.893791,86.625046,85.134415,85.640671,58.018322,4494333
2011-03-17,84.562546,85.396919,84.028168,84.815666,57.459412,4487992
2011-03-18,85.087540,85.312546,83.493790,83.981293,56.894154,7316897
2011-03-21,84.187546,85.031296,84.000038,84.459419,57.218075,2529417
2011-03-22,84.750046,85.406296,84.225044,85.050041,57.618210,3473331
2011-03-23,85.471916,87.750046,85.125046,87.468796,59.256817,3696120
2011-03-24,87.665665,88.125046,85.462540,86.090668,58.323185,5671922
2011-03-25,88.087547,88.087547,84.628166,85.987541,58.253311,7100855
2011-03-28,86.043793,86.062546,84.000038,84.515671,57.256199,7837734
2011-03-29,84.750046,85.500046,83.643791,85.096916,57.649960,11481370
2011-03-30,84.965668,86.812546,84.750046,86.090668,58.323185,8721488
2011-03-31,86.793793,88.284416,85.143791,87.000046,58.939255,11123125
2011-04-01,86.615669,88.425041,85.931290,86.915665,58.882084,6633884
2011-04-04,87.318794,87.525040,85.321915,85.706291,58.062794,7494641
2011-04-05,86.418793,86.775040,85.537544,86.587540,58.659801,4576584
2011-04-06,86.587540,89.390671,86.587540,89.062546,60.336514,8082587
2011-04-07,89.437546,90.243797,88.143791,88.715668,60.101532,6379420
2011-04-08,89.062546,89.231293,87.281296,88.340668,59.847496,3492835
2011-04-11,88.481293,88.762543,86.456291,87.037544,58.964661,2081534
2011-04-13,87.187546,89.437546,86.531296,89.081291,60.349224,5689287
2011-04-15,89.156296,89.156296,87.440666,87.993790,59.612480,3667768
2011-04-18,88.312546,89.025047,86.625046,86.971916,58.920212,3313246
2011-04-19,86.990669,88.921921,85.443794,88.612541,60.031673,4243363
2011-04-20,89.062546,90.150047,88.209419,89.775047,60.819225,2807507
2011-04-21,89.943794,90.000046,88.293793,88.893791,60.222198,3671384
2011-04-25,88.331291,90.637543,88.331291,89.896919,60.901772,1946953
2011-04-26,89.896919,91.031296,88.893791,90.506294,61.314610,8615739
2011-04-27,91.031296,91.031296,89.062546,89.231293,60.450848,2411897
2011-04-28,89.250046,89.681297,88.715668,89.109421,60.368275,5735975
2011-04-29,89.062546,90.337547,88.725044,89.146919,60.393688,4317619
2011-05-02,89.250046,89.990669,85.875046,86.428169,58.551842,5697959
2011-05-03,86.812546,86.812546,83.268791,83.578163,56.621067,7256615
2011-05-04,84.018791,84.375046,82.190666,83.746918,56.735397,8454699
2011-05-05,84.140671,85.500046,83.868790,84.375046,57.160927,4714680
2011-05-06,85.200043,85.312546,83.850044,84.384415,57.167263,5010584
2011-05-09,84.750046,86.062546,84.562546,85.612541,57.999290,3327897
2011-05-10,85.340668,87.075043,85.340668,86.643791,58.697926,3173849
2011-05-11,86.437546,86.775040,85.228165,86.428169,58.551842,3516488
2011-05-12,86.531296,87.431290,85.903168,86.278168,58.450218,5776109
2011-05-13,86.062546,87.375046,85.350044,86.090668,58.323185,2120457
2011-05-16,86.062546,86.250046,84.393791,84.778168,57.434017,4656696
2011-05-17,85.256294,85.256294,80.868790,81.243790,55.039608,7749686
2011-05-18,80.934418,81.178162,78.618790,79.078163,53.572487,7310391
2011-05-19,80.006287,81.834412,79.237541,80.278168,54.385437,4095160
2011-05-20,80.250038,81.750038,78.815666,79.912537,54.137733,7039665
2011-05-23,79.125038,82.275040,77.371910,81.609413,55.287312,21385567
2011-05-24,81.562538,82.125038,80.250038,80.615662,54.614079,5814610
2011-05-25,80.625038,81.093788,79.687538,80.578163,54.588684,6901596
2011-05-26,81.000038,83.793793,79.837540,82.893791,56.157425,9291190
2011-05-27,82.931290,83.062538,81.187538,81.506287,55.217457,5027922
2011-05-30,81.825043,83.343788,80.906288,83.062538,56.271755,4007763
2011-05-31,83.343788,84.337540,82.734413,83.400040,56.500385,4224515
2011-06-01,82.743790,85.125046,82.743790,84.871918,57.497520,2979427
2011-06-02,84.000038,85.031296,82.837540,83.943794,56.868767,2662942
2011-06-03,84.318794,84.675041,81.937538,82.425041,55.839863,3535656
2011-06-06,82.781288,82.781288,80.831291,81.028168,54.893536,3760979
2011-06-07,81.562538,82.031288,80.840668,81.703163,55.350819,3886552
2011-06-08,81.759415,83.306290,81.562538,83.156288,56.335243,2640324
2011-06-09,83.250038,83.906288,82.406288,83.446915,56.532139,2229454
2011-06-10,83.015663,83.812538,82.556290,83.465668,56.544842,3018750
2011-06-13,83.428169,84.750046,83.250038,84.375046,57.160927,4039416
2011-06-14,84.750046,85.481293,83.915665,84.628166,57.332405,4906210
2011-06-15,84.103165,84.562546,82.621918,82.987541,56.220932,3222942
2011-06-16,82.875038,82.875038,81.581291,81.871918,55.465153,2629012
2011-06-17,81.843788,83.334419,81.534416,82.443794,55.852562,3239331
2011-06-20,82.153168,83.409416,79.687538,80.756287,54.709347,4128643
2011-06-21,80.906288,82.500038,80.437538,81.375038,55.128517,3227235
2011-06-22,82.012543,82.781288,81.562538,82.068794,55.598515,3177822
2011-06-23,81.759415,82.706291,81.750038,82.087540,55.611214,1427823
2011-06-24,82.462540,84.553169,82.190666,84.056290,56.944969,5925037
2011-06-27,85.837540,87.150040,84.993790,85.762543,58.100899,8340283
2011-06-28,86.240669,86.240669,83.437538,83.690666,56.697273,4594339
2011-06-29,84.187546,85.012543,81.993790,82.809418,56.100273,6196690
2011-06-30,82.434418,83.718788,82.321915,82.725044,56.043106,6901265
2011-07-01,83.250038,85.021919,83.175041,84.515671,57.256199,11119045
2011-07-04,85.687546,86.718796,84.478165,86.343796,58.494671,6138892
2011-07-05,86.400040,86.625046,85.143791,85.593796,57.986576,6927868
2011-07-06,85.003166,87.187546,85.003166,86.165665,58.374004,7537190
2011-07-07,86.250046,87.918793,85.968796,87.534416,59.301277,5655357
2011-07-08,87.750046,88.481293,86.625046,86.784416,58.793167,4227656
2011-07-11,86.306290,87.168793,85.875046,86.821915,58.818577,2943155
2011-07-12,86.418793,87.562546,85.134415,85.762543,58.100899,3123331
2011-07-13,85.884415,87.703171,85.884415,86.953171,58.907497,6108924
2011-07-14,86.250046,86.793793,85.312546,85.631294,58.011990,7233580
2011-07-15,85.856293,86.156296,83.456291,83.653168,56.671883,3580840
2011-07-18,83.812538,85.481293,83.465668,85.312546,57.796032,4140680
2011-07-19,85.312546,87.000046,84.628166,85.687546,58.050087,3225390
2011-07-20,86.231293,86.812546,84.937546,85.500046,57.923054,3671240
2011-07-21,85.312546,86.325043,85.031296,85.800041,58.126297,2375310
2011-07-22,85.987541,87.675041,85.987541,87.468796,59.256817,6567516
2011-07-25,87.562546,89.615669,87.103165,87.515671,59.288559,5795885
2011-07-26,87.656296,88.237541,85.781296,86.484421,58.589951,2540340
2011-07-27,87.000046,87.468796,84.778168,85.959419,58.234272,4847517
2011-07-28,85.040665,86.709419,85.040665,86.071915,58.310486,3282579
2011-07-29,87.103165,87.937546,85.940666,86.456291,58.570885,5554189
2011-08-01,86.587540,87.843796,86.025040,87.121918,59.021816,2002350
2011-08-02,87.318794,87.750046,85.950043,86.653168,58.704269,6228706
2011-08-03,86.221916,87.450043,85.856293,86.821915,58.818577,5019437
2011-08-04,87.009415,89.250046,87.009415,87.562546,59.320339,5551703
2011-08-05,84.768791,87.328171,84.750046,85.462540,57.897655,7841036
2011-08-08,84.937546,88.200043,83.278168,84.206291,57.046600,7331409
2011-08-09,82.875038,84.309418,81.318787,82.096916,55.617569,7697078
2011-08-10,84.356293,84.356293,81.000038,81.975037,55.535007,6084018
2011-08-11,81.750038,82.968788,81.375038,82.565666,55.935135,2932809
2011-08-12,82.875038,84.412544,82.228165,84.140671,57.002129,4446445
2011-08-16,84.731293,84.759415,81.009415,81.346916,55.109486,3953272
2011-08-17,81.375038,83.587540,79.809418,82.162544,56.376728,5090685
2011-08-18,82.875038,83.156288,81.375038,82.162544,56.376728,2917785
2011-08-19,80.625038,82.818794,79.931290,80.568787,55.283150,2594457
2011-08-22,80.625038,81.534416,77.400040,77.859413,53.424095,11005626
2011-08-23,77.981285,78.562538,76.471916,77.381287,53.096024,5332322
2011-08-24,77.625038,78.375038,76.781288,77.184410,52.960922,4044856
2011-08-25,78.187538,78.281288,76.734413,77.437538,53.134613,6292572
2011-08-26,77.625038,78.909416,76.500038,77.109413,52.909466,7766428
2011-08-29,77.812538,78.637543,77.287537,78.178162,53.642792,4905730
2011-08-30,77.906288,78.646912,76.312538,76.987541,52.825848,6192658
2011-09-02,79.490662,79.490662,77.062538,77.803162,53.385490,6642087
2011-09-05,77.446915,79.125038,77.446915,78.318787,53.739296,7304103
2011-09-06,78.375038,80.625038,77.831291,80.109413,54.967953,7863057
2011-09-07,80.250038,81.337540,79.406288,80.053162,54.929356,5966045
2011-09-08,80.250038,80.568787,78.768791,79.321915,54.427597,7997830
2011-09-09,79.350037,79.687538,77.381287,77.653160,53.282566,7894508
2011-09-12,77.250038,77.250038,75.562538,76.706291,52.632858,7131548
2011-09-13,77.062538,78.468788,76.134415,76.518791,52.504215,5456594
2011-09-14,77.287537,78.496918,75.937538,77.971916,53.501274,6848663
2011-09-15,79.293793,81.937538,78.618790,81.412537,55.862099,5156146
2011-09-16,82.125038,83.062538,78.750038,79.453163,54.517673,10150405
2011-09-19,80.062538,81.562538,79.443787,81.300041,55.784920,4650840
2011-09-20,81.693787,82.050041,80.456291,81.825043,56.145149,6209964
2011-09-21,82.387543,82.396919,80.503166,80.840668,55.469704,2003364
2011-09-22,80.362541,80.418793,78.206291,79.378166,54.466202,2819315
2011-09-23,79.293793,80.109413,77.475037,79.106293,54.279644,3881891
2011-09-26,79.565666,79.565666,76.321915,76.837540,52.722923,6020850
2011-09-27,77.128166,78.150040,76.668785,77.418785,53.121758,5401117
2011-09-28,78.468788,79.687538,76.893791,79.425041,54.498371,7896326
2011-09-29,79.312538,80.625038,78.028168,79.846916,54.787838,8081947
2011-09-30,79.968788,80.250038,76.706291,76.978165,52.819405,8908662
2011-10-03,76.143791,78.581291,75.628159,78.412537,53.803635,5667794
2011-10-04,78.196915,78.675041,76.312538,76.903160,52.767941,4455171
2011-10-05,76.987541,77.756287,75.018784,76.012535,52.156834,5860861
2011-10-07,77.559410,78.562538,76.640663,77.081291,52.890175,5854791
2011-10-10,77.109413,79.246918,76.903160,79.050041,54.241047,6007527
2011-10-11,79.837540,79.837540,77.906288,78.215668,53.668537,5336423
2011-10-12,78.393791,79.106293,77.812538,78.693787,53.996609,3924131
2011-10-13,79.406288,79.490662,77.784416,78.375038,53.777893,3127315
2011-10-14,78.525040,78.890663,77.259415,77.878166,53.436954,4214888
2011-10-17,77.831291,78.375038,76.509415,76.800041,52.697193,2903955
2011-10-18,76.068787,77.906288,76.068787,77.587540,53.237534,4344035
2011-10-19,78.187538,80.343788,77.278160,79.865662,54.800705,3558360
2011-10-20,78.562538,79.406288,77.925041,79.115662,54.286079,1905471
2011-10-21,78.956291,79.312538,77.831291,78.450043,53.829365,2588798
2011-10-24,79.781288,80.250038,78.843788,79.818787,54.768536,2658430
2011-10-25,81.562538,81.562538,79.256287,79.968788,54.871468,5870919
2011-10-28,83.400040,84.187546,79.331291,80.437538,55.193108,6829793
2011-10-31,81.093788,81.093788,78.890663,79.293793,54.408302,3409475
2011-11-01,78.750038,80.071915,78.750038,79.331291,54.434032,2981118
2011-11-02,79.312538,80.606293,78.281288,78.590668,53.925838,2454606
2011-11-03,79.312538,80.493790,78.693787,80.203163,55.032280,2412526
2011-11-04,80.137543,80.859413,78.984413,79.471916,54.530529,2940958
2011-11-08,80.043793,80.043793,78.768791,79.050041,54.241047,1141215
2011-11-09,79.368790,79.368790,77.456291,78.159416,53.629948,4768584
2011-11-11,77.812538,78.618790,77.268791,77.831291,53.404797,2805737
2011-11-14,78.375038,78.825043,77.840660,78.487541,53.855080,3324979
2011-11-15,78.468788,78.750038,75.937538,76.368790,52.401276,2694665
2011-11-16,76.359413,76.406288,71.456284,73.406288,50.368526,12165796
2011-11-17,74.025040,74.259415,71.831284,72.478165,49.731689,4572307
2011-11-18,72.712540,72.712540,69.468781,71.493782,49.056244,5681570
2011-11-21,71.250038,72.150040,69.468781,69.881287,47.949810,8509718
2011-11-22,70.134407,71.062538,68.812531,70.125038,48.117069,5694263
2011-11-23,70.050034,71.615662,69.253159,69.918785,47.975552,8541654
2011-11-24,69.937531,73.115662,69.750031,72.543785,49.776711,11527471
2011-11-25,72.750038,73.275040,71.868782,72.150040,49.506546,6069154
2011-11-28,73.406288,73.940659,71.887535,72.900040,50.021160,4659816
